,name,description,details,price,seller_id
0,"
            Chains pendant with silver frame and puff flowers in blue resin Handmade handmade homemade from resin epoxy jewelry jewelry
        ",Description,[],"
                        $22.36
                    ","
                LaDisDesign
            "
1,"
            Chains pendant aluminum frame with real flower in yellow colored resin jewelry
        ",Description,[],"
                        $22.36
                    ","
                LaDisDesign
            "
2,"
            Chains pendant with silver frame and small leaf in red resin Handmade handmade homemade resin epoxy jewelry jewelry
        ",Description,[],"
                        $22.36
                    ","
                LaDisDesign
            "
3,"
            Chains pendant with black frame and real plant in yellow resin Handmade handmade homemade from resin epoxy jewelry jewelry
        ",Description,[],"
                        $22.36
                    ","
                LaDisDesign
            "
4,"
            Ring finger ring statement rings made of resin with dill flower flower Handmade handmade homemade from resin resin epoxy jewelry jewelry
        ",Description,[],"
                        $14.91
                    ","
                LaDisDesign
            "
5,"
            Aurora Borealis/Northern Lights/Wood Resin Necklace/Wood Resin Necklace/Synthetic Opal/Epoxy Resin/epoxy/wood jewelry/Christmas
        ","
                This beautiful extraordinary pendant was handmade from a carefully selected Red Mallee with a synthetic opal and combined with resin to showcase the beauty of nature. Depending on the incidence of light, it shimmers in the colours of the aurora lights, a fascinating play of colours.The manufacturing process is done from start to finish by hand, please note since due to the manufacturing process of the type of materials used small bubbles may be present but are not blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx. 5.3cmx 2.5cm tall.The leather strap with pendant is worn by approx. 26 -44 cm adjustable with a sliding knot. Decorated with small wooden beads.
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Art deco\n']","
Price:
                            $70.47
                        
                    ","
                ZeitlosSchmuckDesign
            "
6,"
            Wood resin necklace/resin wood necklace/gift/epoxy resin/wood jewelry/blue Ocean/Christmas/Christmas/Resin Jewellery
        ","
                This wonderful pendant was handmade from royal wood and combined with resin to showcase the beauty of nature.The manufacturing process takes place from beginning to end by hand, please note because due to the manufacturing process of the type of materials used small bubbles may be present there is no blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx. 6x 3 cm tall.The leather strap with pendant is approx. 24-42 cm with a sliding knot adjustable with small wooden beads.
            ","['\nHandmade item\n', 'Necklace length: 90 Centimeters', '\nMaterials: Wood\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Art deco\n']","
Price:
                            $49.76
                        
                    ","
                ZeitlosSchmuckDesign
            "
7,"
            Hei Toki Resin Necklace/blacklight/Hei Toki Wood Resin Necklace/Fluorescent/Black Light/Epoxy Resin/wood jewelry/green/green/Christmas
        ","
                This ingenious fluorescent Hei Toki pendant glows in black light was handmade from a carefully selected olive wood combined with resin to showcase the beauty of nature.The manufacturing process is done from start to finish by hand, please note since due to the manufacturing process of the type of materials used small bubbles may be present but are not blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx. 5 cmx 1.7 cm x 0.8 cm tall.The leather strap length with pendant is adjustable from approx. 24-42 cm with a sliding knot and wooden beads.
            ","['\nHandmade item\n', 'Necklace length: 90 Centimeters', '\nMaterials: Leather\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n']","
Price:
                            $44.61
                        
                    ","
                ZeitlosSchmuckDesign
            "
8,"
            Paua Shell/Paua Shell/ Wood Resin Necklace/Wood Resin Necklace/Heart/Heart/Epoxy Resin/wood jewelry/Crinkle Silk Ribbon/epoxy/Esoteric/Abalone
        ","
                This unique heart pendant was handmade from a carefully selected vine wood,Paua shells with an aquamarine background combined with resin to showcase the beauty of nature. Depending on the light, it shimmers in many beautiful colours a fascinating play of colours.The manufacturing process is done from start to finish by hand, please note since due to the manufacturing process of the type of materials used small bubbles may be present but are not blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx.3.5cmx 3.3 cm x 0.9 cm tall.The Crinkle silk ribbon with pendant is worn by approx. 24-43 cm adjustable with a sliding knot.Decorated with polaris beads and small wooden beads.
            ","['\nHandmade item\n', 'Necklace length: 1 Meters', '\nMaterials: Wood\n', '\nClosure: Slide lock\n', '\nChain style: Specialty chains\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n']","
Price:
                            $53.19
                        
                    ","
                ZeitlosSchmuckDesign
            "
9,"
            Bestseller/Resin wood necklace/dandelion/turquoise/resin wood necklace/ Pusteblumen/turquoise/wood jewelry/epoxy resin/epoxy/Medallion/gift
        ","
                This Medallion pendant in turquoise is handmade from a carefully selected vine wood and combined with resin to showcase the beauty of nature. With real pustules .The manufacturing process is done from start to finish by hand, please note that due to the manufacturing process of the type of materials used small bubbles may be present which are not blemishes. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer has a diameter of approx. 3.5 cm.cm tall.The leather strap with pendant is approx. 22-42 cm long and adjustable with a sliding knot.
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Art deco\n']","
Price:
                            $43.05
                        
                    ","
                ZeitlosSchmuckDesign
            "
