,name,description,details,price,seller_id
0,"
            Chain pendant ""Blue Moon"" with silver snake chain
        ","
                Chain pendant in moon shape, in blue resin, in a silver bezel.Size approx. 3.5 x 2.5 cmThe silver chain (snake chain) has a length of approx. 57 cm and isclosed by a carabiner.
            ","['\nHandmade item\n', 'Necklace length: 57 Centimeters', '\nMaterials: Metal, Resin\n', '\nClosure: Hinged clip\n', '\nChain style: Snake\n', '\nAdjustable length: No\n']","
                        $18.58
                    ","
                KoboldsZeug
            "
1,"
            Pendant Animal Hair Handmade Individually Designed Resin Jewelry Resin Pendant Jewelry
        ","
                Your darling always very close to you. I work your animal's (or humans') hair into a jewelry pendant by hand. Color and shape you can determine with and I will respond to your individual wishes. The pendant is made of synthetic resin and is very robust and not prone to scratches. A necklace in gold or silver (fashion jewelry) in your desired length is also made by me for you.To discuss your individual wishes with me, please write me a message. I like to advise you!
            ","['\nHandmade item\n', '\nMaterials: Stainless steel\n', '\nCan be personalized: Yes\n', '\nMade to Order\n']","
                        $32.21
                    ","
                HERZundHAAR
            "
2,"
            Bangle Animal Hair Bangle Handmade
        ",Description,[],"
                        $35.93
                    ","
                HERZundHAAR
            "
3,"
            XL Large Bunny Console Bunny Console Shaker Shaker Keychain Pocket Pendant Casting Resin Kawaii Epoxy Keychain Wall Decoration
        ",Description,[],"
Price:
                            $16.72
                        
                    ","
                yunasoracrafts
            "
4,"
            Cinna Cinnamon Instagram Frame Shaker Shaker Keychain Pocket Pendant Casting Resin Kawaii Epoxy Keychain
        ",Description,[],"
Price:
                            $12.26
                        
                    ","
                yunasoracrafts
            "
5,"
            Cat Kitty Strawberry Smartphone Bunnyphone Shaker Shaker Keychain Pocket Pendant Casting Resin Kawaii Epoxy Keychain
        ","
                    Sweet Bunny Mobile Phone Shaker 💗
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy, Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $13.38
                        
                    ","
                yunasoracrafts
            "
6,"
            Bear Bear IPod mp3 Shaker Shaker Keychain Pocket Pendant Casting Resin Kawaii Epoxy Keychain
        ","
                    Sweet Ipod Shaker 💗
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy, Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $11.15
                        
                    ","
                yunasoracrafts
            "
7,"
            Bunny Bunny Smartphone Bunnyphone Shaker Shaker Keychain Pocket Pendant Casting Resin Kawaii Epoxy Keychain
        ",Description,[],"
Price:
                            $13.38
                        
                    ","
                yunasoracrafts
            "
8,"
            Animal Care Bear Sailor Scout Moon Reindeer Hotelkey Keychain Pocket Pendant Casting Resin Kawaii Epoxy Keychain
        ","
                    Super Cute Hotelkey Keychain 💗
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy, Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $7.80
                        
                    ","
                yunasoracrafts
            "
9,"
            Animal Animal Cat Lucky Cat Maneki Neko Shaker Shaker Shaker Keychain Pocket Pendant Casting Resin Kawaii Epoxy Keychain
        ",Description,[],"
Price:
                            $13.38
                        
                    ","
                yunasoracrafts
            "
10,"
            Girl Girl Girly Female Goldloquin Crochet Crochet Figurine Handmade Doll Figurine Wool
        ",Description,[],"
Price:
                            $23.41
                        
                    ","
                yunasoracrafts
            "
11,"
            Animal Animal Bunny Bunny BunBun Crochet Crochet Figurine Handmade Doll Figurine Wool
        ",Description,[],"
Price:
                            $15.61
                        
                    ","
                yunasoracrafts
            "
12,"
            Animal Animal Animal Winter Dog Dogdoggo Crochet Crochet Figurine Handmade Doll Figurine Wool
        ",Description,[],"
Price:
                            $20.07
                        
                    ","
                yunasoracrafts
            "
13,"
            Poke Monster Alcremie Shaker Shaker Mold Silicone Mold Mold Mold Resin Soap Fimo Clay Epoxy
        ",Description,[],"
Price:
                            $18.95
                        
                    ","
                yunasoracrafts
            "
14,"
            Mouse Head Kingdom Shaker Shaker Mold Silicone Mold Mold Mold Resin Soap Fimo Clay Epoxy
        ",Description,[],"
Price:
                            $18.95
                        
                    ","
                yunasoracrafts
            "
15,"
            Poke Monster Shaymin Solid Mold Silicone Mold Mold Mold Resin Soap Fimo Clay Epoxy
        ",Description,[],"
Price:
                            $16.72
                        
                    ","
                yunasoracrafts
            "
16,"
            Poke Monster Galar Ponyta Shaker Shaker Mold Silicone Mold Mold Mold Resin Soap Fimo Clay Epoxy
        ","
                    Galar Ponita silicone mold 💗Size in centimetersShaker size: 8 cm , 1 cm thick and 8 mm deep / filling roomAll my silicone moulds glow in the dark 🌟Not suitable for food
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
Price:
                            $18.95
                        
                    ","
                yunasoracrafts
            "
17,"
            Animal Animal Animal Winter Bunny Bunny BunBun Crochet Crochet Figurine Handmade Doll Figurine Wool
        ","
                    Winter bunny crochet figure 💗Height: 20 cm
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Wool, Faux fur wool\n\n\nRead the full description\n\n\n']","
Price:
                            $18.95
                        
                    ","
                yunasoracrafts
            "
18,"
            Owl Animal Animal Charms Keychain Resin Epoxy Casting Resin Kawaii
        ",Description,[],"
Price:
                            $11.15
                        
                    ","
                yunasoracrafts
            "
19,"
            Winter theme Animal Charms Keychain Resin Epoxy Casting Resin Kawaii
        ","
                    Sweet Winter AC & San Charms 💗
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy, Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $11.15
                        
                    ","
                yunasoracrafts
            "
20,"
            Winter theme Poke Monster Animal Animal Charms Keychain Resin Epoxy Casting Resin Kawaii
        ","
                    Sweet Winter Poke Charms 💗
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy, Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $11.15
                        
                    ","
                yunasoracrafts
            "
21,"
            Animal Animal Duck AC Ducky Crochet Crochet Figurine Handmade Doll Figurine Wool
        ",Description,[],"
Price:
                            $18.95
                        
                    ","
                yunasoracrafts
            "
22,"
            Christmas snowman crochet crochet figurine handmade doll figurine wool lamp light after
        ",Description,[],"
Price:
                            $20.07
                        
                    ","
                yunasoracrafts
            "
23,"
            Christmas gnome dwarf crochet crochet figurine handmade doll figurine wool lamp light
        ",Description,[],"
Price:
                            $20.07
                        
                    ","
                yunasoracrafts
            "
24,"
            Bird Tweet Bird Birdy Crochet Crochet Figurine Handmade Doll Figurine Wool
        ","
                    Tweety crochet figure 💗Height: 21 cmSuper soft
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Wool, Faux fur wool\n\n\nRead the full description\n\n\n']","
Price:
                            $20.07
                        
                    ","
                yunasoracrafts
            "
25,"
            Christmas Penguin Pingu Crochet Crochet Figurine Handmade Doll Figurine Wool
        ",Description,[],"
Price:
                            $22.30
                        
                    ","
                yunasoracrafts
            "
26,"
            BGrade Swan Wall Decoration Shaker Shaker Charm Kawaii Resin
        ",Description,[],"
Price:
                            $8.92
                        
                    ","
                yunasoracrafts
            "
27,"
            Bunny Bunny BunBun Bear Charm Keychain Night Glow in the Dark
        ","
                    BunBun Bear Keychain 💗Night-lit (see photos)
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $6.69
                        
                    ","
                yunasoracrafts
            "
28,"
            Dino Dinosaur Bear Charm Keychain Night Glow in the Dark
        ",Description,[],"
Price:
                            $5.95+
                        
                    ","
                yunasoracrafts
            "
29,"
            Hair clip Hair clipper Hair clipper Hair Clipp Resin Casting Resin Epoxy Kawaii
        ",Description,[],"
                        $7.43
                    ","
                yunasoracrafts
            "
30,"
            Snake Snake Flower Charm Keychain
        ","
                    Snake Keychain 💗The green is bright at night (see photos)
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $3.72
                        
                    ","
                yunasoracrafts
            "
31,"
            Moth Girl Mothgirl Charm Keychain
        ","
                    Moth girl keychain 💗Pink/Green is night light (see photos)
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $4.46
                        
                    ","
                yunasoracrafts
            "
32,"
            Cute Duck Ducks Ducky DuckDuck Shaker Charm Keychain
        ",Description,[],"
Price:
                            $8.92
                        
                    ","
                yunasoracrafts
            "
33,"
            BGrade Sweet Shrimp Shaker Charm Keychain
        ","
                    BGrade Shrimp Shaker 💗BGrade = not perfect
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $4.46
                        
                    ","
                yunasoracrafts
            "
34,"
            Bunny Bear BunBun Kawaii Charm Keychain Christmas Christmas
        ",Description,[],"
Price:
                            $5.20
                        
                    ","
                yunasoracrafts
            "
35,"
            Owl Furb Kawaii Charm Keychain Christmas Christmas Glow in the Dark
        ",Description,[],"
Price:
                            $6.69
                        
                    ","
                yunasoracrafts
            "
36,"
            Heart Swing Heart Swing Shaker Shaker Wall Decoration Walldecoration
        ","
                    Heart Swing Shaker Wall Decoration 💗
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy, Resin\n\n\nRead the full description\n\n\n']","
Price:
                            $11.15
                        
                    ","
                yunasoracrafts
            "
