,name,description,details,price,seller_id
0,"
            Forest Walk - Chain pendant moss look made of synthetic resin
        ",Description,[],"
                        $35.91
                    ","
                MrsEigenart
            "
1,"
            Beautiful magical chain pendant in a dunk-red tone-lava volcano optics
        ",Description,[],"
                        $42.24
                    ","
                MrsEigenart
            "
2,"
            Chain Pendant in Moss Optics made of Resin-turquoise blue-Unisex-Coral Reef Optics
        ","
                This handmade turquoise Chain Pendant hides many interesting Facets that show themselves to the Viewer in a different Form every time you look again.He flatters his wearer through his Uniqueness, which is created by loving Craftsmanship. A beautiful Play of colours in turquoise tones, takes its very own Course, like Algae in The Water, which are always in motion and form a flowing Carpet, or like the Moss that is so wonderfully soft under your Feet. These Earrings always seem to you as if they were alive.As a personal Favorite piece or for your dearest People to Give away, all Jewelry lovingly packed comes to your Home and looks forward to another Trip. An ideal Gift for the Mom for Mother'S Day, or even for the Daddy, Uncle etc. This Piece of jewelry is for both Women and Men.• Size: About 1.6 cm x 1.6 cm• Made of resin and ink.• Metal version items are mostly made of stainless steel blank, or brass with paint (According to the manufacturer of the versions, all metals are nickel and lead-free).• Earrings as plugs are always made of stainless steel..............................................................................................................................................................All items have been made by me and are absolutely unique. They are immediately available, but if you have a special wish, you can contact me. Please note that this will of course take longer to deliver, as it has to be manufactured first. Special orders last up to about 2-3 weeks. If you want to give away your target production, to another address, the invoice will be sent to your email address as a PDF.My articles are free of charge within Germany and are sent by maxi letter by German mail...............................................................................................................................................................Please note that I have made an effort to present all photographs to you in real terms, but unfortunately there are always differences through screens and exposure.
            ","['\nHandmade item\n', 'Pendant height: 18 Millimeters; Pendant width: 18 Millimeters', '\nMaterials: Brass\n', '\nStyle: Celtic\n', '\nCan be personalized: No\n']","
                        $29.82
                    ","
                MrsEigenart
            "
3,"
            Chain Pendant-Resin Pendant with green Coral Reef optics in red copper version-gift for woman-Nature
        ","
                Unique art supporters in a dreamlike moss look.The delicate, not too gaudy green has a slight touch of feel-good grass, or moss.The Chain Trailer flatters its Wearer through its Uniqueness, which is created by loving Craftsmanship. A beautiful Play of colours in green Tones, takes its very own Course, like Algae in the Water, which are always on The move and form a flowing Carpet. This Follower always appears to you as if they were alive.The beautiful details, which in a constellations come from different reactions, are always an eye-catcher and every piece of jewelry will never look the same.The Stone is in a Red-copper Brass version.As a personal Favorite piece or for your dearest People to Give away, all Jewelry lovingly packed comes to your Home and looks forward to another Trip.______________________________________________________________________________Size stone: About 2.5 cm x 2.5 cmA leather ribbon or fabric band about 45 cm is supplied.Made of resin and ink (epoxy resin/resin).Metal-emitted items are mostly made of stainless steel, or brass with paint (According to the manufacturer of the versions, all metals are nickel and lead-free)._____________________________________________________________________________All items have been lovingly made by me and are absolutely unique. No stone is the same, they can only look similar. After grinding and polishing, they are photographed and packaged right away so that nothing can happen to you.They are immediately available, but if you have a special wish, you can contact me.Please note that this will of course take longer to deliver, as it has to be manufactured first. Special orders last up to about 2-3 weeks. If you want to give away your target production, to another address, the invoice will be sent to your address.All photographs are taken by myself, but I would like to tell you that the photos on screens always come across differently and you can never show 100% the actual color. Please understand this.My articles are free of charge within Germany and are sent by maxi letter by German mail.
            ","['\nHandmade item\n', 'Pendant height: 31 Millimeters; Pendant width: 27 Millimeters', '\nMaterials: Brass\n', '\nStyle: Boho & hippie\n']","
                        $29.82
                    ","
                MrsEigenart
            "
4,"
            Leaf stud earrings in green in synthetic resin - unique earrings - real leaf structure
        ","
                This handmade romantic chain pendant is a dream for all nature lovers. He flatters his wearer by his uniqueness, which arises from loving handicrafts.This delicate leaf chain pendant, which once grew in a tree, was carefully pressed and embedded in a frame. The crystal clear resin brings the beautiful strong green leaf back to life and brings its luminosity back. Through the synthetic resin everything appears enlarged and shows its wonderful structure.The leaves no longer wither or fade in the synthetic resin, as they were dried for days beforehand. A beautiful gift, or keepsake for any nature lover or even for those who love timeless art.This discreet jewelry is ideal for weddings, or for bridesmaids. Of course also for those who prefer elegant, discreet and timeless jewelry. It's also a nice choice as a gift for mom for Mother's Day.All jewels come to your home lovingly packed and look forward to another trip.• Size stone: approx. 1.0 cm x 1.0 cm• Made of synthetic resin (epoxy resin/resin) and ink.• Articles with metal frame are mostly made of stainless steel bare, or brass with lacquer (according to the manufacturer of the sockets, all metals are nickel and lead free).• Earrings as plugs are always made of stainless steel..............................................................................................................................................................All items have been made by me and are absolutely unique. They are available immediately, but if you have a special request, you can contact me. Please note that the delivery will of course take longer, as it has to be produced first. Special orders take up to about 2-3 weeks. If you want to give away your product production to a different address, the invoice will be sent to your email address as a PDF.My items are free shipping within Germany and are sent by Maxi-Letter with the German Post...............................................................................................................................................................Please note that I made an effort to show you all the photographs in real life, but unfortunately there are always differences due to screens and exposure.
            ","['\nHandmade item\n', 'Length: 10 Millimeters; Width: 10 Millimeters', '\nLocation: Earlobe\n', '\nStyle: Celtic\n']","
                        $28.57
                    ","
                MrsEigenart
            "
5,"
            Unique pendant in synthetic resin in white/orange-brown gradient In bronze brass - chain pendant very elegant - Antique
        ","
                A beautiful accessory that becomes an eye-catcher when you wear it. It is kept in a beautiful, slightly pastel colour and flows only as if you were being carried away by this wave. The fine details can be rediscovered every day.Size stone: approx. 2.5 cm x 2.5 cmA leather strap or fabric strap approx. 45 cm is supplied.Made of synthetic resin (epoxy resin/resin) and ink.Articles with metal frame are mostly made of stainless steel bare, or brass with paintwork...............................................................................................................................................................All items have been made by me and are absolutely unique. They are available immediately, but if you have a special request, you can contact me. Please note that the delivery will of course take longer, as it has to be produced first. Special orders take up to about 2-3 weeks. If you want to give away your product production to a different address, the invoice will be sent to your email address as a PDF.My items are free shipping within Germany and are sent by Maxi-Letter with the German Post...............................................................................................................................................................Please note that I made an effort to show you all the photographs in real life, but unfortunately there are always differences due to screens and exposure.
            ","['\nHandmade item\n', 'Pendant height: 3.0 Centimeters; Pendant width: 2.5 Centimeters', '\nMaterials: Alcohol Ink, Resin, Brass, Nickel-free, Breddermann synthetic resin, Epoxy, Alloy, Eco resin, Ink\n']","
                        $32.29
                    ","
                MrsEigenart
            "
6,"
            Black and White Stud earrings-Absolute One-of-a-kind with great Effect-Resin earrings-Black/White
        ","
                These handmade black/white earrings Hide many interesting Facets that show themselves to the Viewer in a different Form every time you look again. He flatters his wearer through his Uniqueness, which is created by loving Craftsmanship. A beautiful Play of color between Black and White, takes its very own Run and the black Color leaves a beautiful Nuance that looks very elegant.As a very personal Favorite piece or for your dearest People to Give away, all Jewelry lovingly packed comes to your Home and look forward to another Trip.• Size: About 1.6 cm x 1.6 cm• Made of Resin And Ink.• Metal Version items are mostly made of Stainless steel blank, or Brass with Paint (According To the manufacturer of the Versions, all Metals are nickel and Lead-free).All items have been made by me and are absolutely unique.They are immediately available, but if you have a special wish, you can contact me. Please note that this will of course take longer to deliver, as it has to be manufactured first. Special orders last up to about 2-3 weeks. If you want to give away your target production, to another address, the invoice will be sent to your address.Please note that I have made an absolute effort to present all Photographs to you in real terms, but unfortunately there are always Differences through Screens and Exposure.My articles are free of charge within Germany and are sent by maxi letter by German mail.
            ","['\nHandmade item\n', 'Length: 16 Millimeters; Width: 16 Millimeters', '\nMaterials: Stainless steel\n', '\nLocation: Earlobe\n', '\nClosure: Screw back\n', '\nCan be personalized: No\n']","
                        $29.80
                    ","
                MrsEigenart
            "
7,"
            Unique Universe Earrings-Beautiful Color Gradient-With 3D Effect-Blue, Purple, White
        ","
                These handmade earrings hide many interesting facets that show themselves to the viewer in a different form with each reglance. He flatters his wearer through his uniqueness, which is created by loving craftsmanship.These unique colors, like looking at the world from above, or watching the Milky Way, are just gorgeous.The version is made of stainless steel and expresses something cool, but also something consistent.-Size: approx.  cm x cm-Made of resin and ink.-items with metal fining are mostly made of stainless steel bare, or brass with paint (According to the manufacturer of the versions, all metals are nickel and lead-free).All items have been made by me and are absolutely unique.They are immediately available, but if you have a special wish, you can contact me. Please note that this will of course take longer to deliver, as it has to be manufactured first. Special orders last up to about 2-3 weeks. If you want to give away your target production, to another address, the invoice will be sent to your address.All photographs are taken by myself, but I would like to tell you that the photos on screens always come across differently and you can never show 100% the actual color. Please understand this.My articles are free of charge within Germany and are sent by maxi letter by German mail.
            ","['\nHandmade item\n', 'Length: 1.4 Centimeters; Width: 1.4 Centimeters', '\nMaterials: Stainless steel\n', '\nLocation: Earlobe\n', '\nClosure: Screw back\n', '\nCan be personalized: No\n']","
                        $27.33
                    ","
                MrsEigenart
            "
8,"
            Turquoise blue With Copper Gold leaf earrings in Rosé Versions-Unique Gift For dear People-Art Nouveau Design
        ","
                These handmade Gold leaf Earrings Conceal many interesting Facets that show themselves to the Viewer in a different Form with each look again. He flatters his wearer through his Uniqueness, which is created by loving Craftsmanship.Due to the milky turquoise Blue colour, the Gold leaf shimmers through easily and thus looks very elegant and timeless. The Earrings match many Outfits, whether for business Lunches, or dinner, the Ball, no matter where you go, through the simple elegant Shape and Colour, it is always a fitting Accessory and stands out unnoticed.As a personal Favorite piece or for your dearest People to Give away, all Jewelry lovingly packed comes to your Home and looks forward to another Trip.• Size: About 1.4 cm x 1.4 cm• Total Length: 2.6 cm• Made of Resin And Ink.• Metal Version items are mostly made of Stainless steel blank, or Brass with Paint (According To the manufacturer of the Versions, all Metals are nickel and Lead-free).• Earrings as Plugs are always made of Stainless Steel..............................................................................................................................................................All Items have been made by me and are absolutely Unique. They are immediately available, but if you have a special Wish, you can contact me. Please note that this Will of course take longer to deliver, as it has to be manufactured first. Special Orders last up to about 2-3 Weeks. If you want to give away Your Target production, to another Address, the Invoice will be sent to your email address as a PDF.My articles are free of charge within Germany and are sent by maxi letter by German mail...............................................................................................................................................................Please note that I have made an Effort to present all Photographs to you in real terms, but unfortunately there are always Differences through Screens and Exposure.
            ","['\nHandmade item\n', 'Length: 2.6 Centimeters; Drop length: 1.4 Centimeters; Width: 1.4 Centimeters', '\nMaterials: Stainless steel\n', '\nLocation: Earlobe\n', '\nClosure: Ear wire\n', '\nStyle: Art nouveau\n', '\nCan be personalized: No\n']","
                        $31.06
                    ","
                MrsEigenart
            "
9,"
            Earrings Universe of Resin in Red, Blue and White-Space-Galaxy-Space-Perfect Gift for Fantasy Lovers
        ","
                These handmade Sci Fi Earrings hide many interesting Facets that show the Viewer in a different Form every time you look again. He flatters his wearer through his Uniqueness, which is created by loving Craftsmanship. A beautiful Play of colours in colorful Tones, takes its very own Course, like Algae in the Water, which are always on The move and form a flowing Carpet. These Earrings always seem like they're alive, like watching the Milky Way and being in a different Place. They are just nice to dream.As a personal Favorite piece or for your dearest People to Give away, all Jewelry lovingly packed comes to your Home and looks forward to another Trip.• Size: about 1.2 cm x 1.2 cm• Made of Resin And Ink.• Metal Version items are mostly made of Stainless steel blank, or Brass with Paint (According To the manufacturer of the Versions, all Metals are nickel and Lead-free).• Earrings as Plugs are always made of Stainless Steel..............................................................................................................................................................All Items have been made by me and are absolutely Unique. They are immediately available, but if you have a special Wish, you can contact me. Please note that this Will of course take longer to deliver, as it has to be manufactured first. Special Orders last up to about 2-3 Weeks. If you want to give away Your Target production, to another Address, the Invoice will be sent to your email address as a PDF.My articles are free of charge within Germany and are sent by maxi letter by German mail...............................................................................................................................................................Please note that I have made an Effort to present all Photographs to you in real terms, but unfortunately there are always Differences through Screens and Exposure.
            ","['\nHandmade item\n', 'Length: 1.2 Centimeters; Width: 1.2 Centimeters', '\nMaterials: Stainless steel\n', '\nLocation: Earlobe\n', '\nStyle: Boho & hippie\n']","
                        $33.54
                    ","
                MrsEigenart
            "
