,name,description,details,price,seller_id
0,"
            Wine Butler and 4-piece coaster set made of resin / Resin Coasters / Winebutler
        ","
                    Dear prospective,this set is the perfect gift for every wine lover.Here some of the work was done with a special hypershift pigment. This shimmers green, blue or purple depending on the light.Heat resistant up to max. 70 degrees, to be cleaned with damp cloth (not dishwasher safe)You get unique pieces made with love.For technical reasons, the colors in the illustration may differ from the original. Shipping is insured with air cushion foil and wrapping paper or package. If the packaging is damaged, please contact the freight forwarder.I would be happy to answer any questions or individual enquiries.On Facebook (@Elenas.Kreativ.Art) or Instagram (elenas_kreativ_art) you can see more pictures and videos about the works.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxidharz, Mica\n\n\nRead the full description\n\n\n']","
                        $74.40
                    ","
                ElenasKreativArt
            "
1,"
            Pyramid of resin
        ","
                    Decorative pyramid/sculpture in resin/resinCast skulls and a black rose (only to guess)Dimensions approx. 13 cm high, base 15 x 15 cmEach piece has been specially made with love.Small air bubbles/holes cannot always be prevented and belong to the resin type.The screen settings on the different monitors may cause the color to vary.If you have any questions, please feel free to write to me!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Blattgold, Glitzer, Mica, Epoxidharz\n\n\nRead the full description\n\n\n']","
                        $37.20
                    ","
                ElenasKreativArt
            "
2,"
            Pyramid of resin
        ","
                    Decorative pyramid/sculpture in resin/resinDimensions approx. 13 cm high, base 15 x 15 cmEach piece has been specially made with love.Small air bubbles/holes cannot always be prevented and belong to the resin type.The screen settings on the different monitors may cause the color to vary.If you have any questions, please feel free to write to me!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Blattgold, Glitzer, Mica, Epoxidharz\n\n\nRead the full description\n\n\n']","
                        $37.20
                    ","
                ElenasKreativArt
            "
3,"
            Decorative plate/jewelry plate/geode
        ","
                    Dear prospective,this beautiful geode was worked in several layers.Size approx. 25.5 cm long and 18 cm wideHeat resistant up to max. 70 degrees, to be cleaned with damp cloth (not dishwasher safe)You get unique pieces made with love.For technical reasons, the colors in the illustration may differ from the original. Shipping is insured with air cushion foil and wrapping paper or package. If the packaging is damaged, please contact the freight forwarder.I would be happy to answer any questions or individual enquiries.On Facebook (@Elenas.Kreativ.Art) or Instagram (elenas_kreativ_art) you can see more pictures and videos about the works.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxidharz\n\n\nRead the full description\n\n\n']","
                        $30.99
                    ","
                ElenasKreativArt
            "
4,"
            Resin Coasters - Monstera - Leaf - Leaf
        ","
                    Dear prospective,this beautiful coaster brings color to your table.Dimensions approx. 24.5 cm long and 17 cm wide.Heat resistant up to max. 70 degrees, to be cleaned with damp cloth (not dishwasher safe)You get unique pieces made with love.For technical reasons, the colors in the illustration may differ from the original. Shipping is insured with air cushion foil and wrapping paper or package. If the packaging is damaged, please contact the freight forwarder.I would be happy to answer any questions or individual enquiries.On Facebook (@Elenas.Kreativ.Art) or Instagram (elenas_kreativ_art) you can see more pictures and videos about the works.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxidharz, Mica, Alcohol Inks\n\n\nRead the full description\n\n\n']","
                        $24.78
                    ","
                ElenasKreativArt
            "
5,"
            Resin Coasters - Monstera - Leaf - Leaf
        ","
                    Dear prospective,this beautiful coaster brings color to your table.Dimensions approx. 24.5 cm long and 17 cm wide.Heat resistant up to max. 70 degrees, to be cleaned with damp cloth (not dishwasher safe)You get unique pieces made with love.For technical reasons, the colors in the illustration may differ from the original. Shipping is insured with air cushion foil and wrapping paper or package. If the packaging is damaged, please contact the freight forwarder.I would be happy to answer any questions or individual enquiries.On Facebook (@Elenas.Kreativ.Art) or Instagram (elenas_kreativ_art) you can see more pictures and videos about the works.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxidharz, Mica, Alcohol Inks\n\n\nRead the full description\n\n\n']","
                        $24.78
                    ","
                ElenasKreativArt
            "
6,"
            Set of 3 jewelry bowl/deposit / leaf bowl / Monstera
        ","
                Dear prospective,this extraordinary shell in the form of a leaf is about 24 cm long and about 17 cm wide.There are also two small plates with a diameter of approx. 8 cm.You get unique pieces made with love.For technical reasons, the colors in the illustration may differ from the original. Shipping is insured with air cushion foil and wrapping paper or package. If the packaging is damaged, please contact the freight forwarder.I would be happy to answer any questions or individual enquiries.On Facebook (@Elenas.Kreativ.Art) or Instagram (elenas_kreativ_art) you can see more pictures and videos about the works.
            ","['\nHandmade item\n', '\nMaterials: Epoxidharz, Mica, Blattgold, Alcohol Inks\n', '\nJewelry type: Ring\n']","
                        $37.17
                    ","
                ElenasKreativArt
            "
7,"
            Jewellery bowl / Leaf bowl / Monstera
        ","
                Dear prospective,This extraordinary shell in the form of a leaf is about 24 cm long and about 17 cm wide.You get unique pieces made with love.For technical reasons, the colors in the illustration may differ from the original. Shipping is insured with air cushion foil and wrapping paper or package. If the packaging is damaged, please contact the freight forwarder.I would be happy to answer any questions or individual enquiries.On Facebook (@Elenas.Kreativ.Art) or Instagram (elenas_kreativ_art) you can see more pictures and videos about the works.
            ","['\nHandmade item\n', '\nMaterials: Epoxidharz, Mica\n', '\nJewelry type: Ring\n']","
                        $24.78
                    ","
                ElenasKreativArt
            "
8,"
            Women's Torso - Naked Woman - Sculpture - Residential Decoration
        ","
                    Decorative sculpture in resin/resinDimensions approx. 14 cm high.Each piece has been specially made with love.Small air bubbles/holes cannot always be prevented and belong to the resin type.The screen settings on the different monitors may cause the color to vary.The socket is not included in the offer.If you have any questions, please feel free to write to me!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Mica, Glitzer\n\n\nRead the full description\n\n\n']","
                        $37.20
                    ","
                ElenasKreativArt
            "
9,"
            Women's Torso - Naked Woman - Sculpture - Residential Decoration
        ","
                    Decorative sculpture in resin/resinDimensions approx. 14 cm high.Each piece has been specially made with love.Small air bubbles/holes cannot always be prevented and belong to the resin type.The screen settings on the different monitors may cause the color to vary.The socket is not included in the offer.If you have any questions, please feel free to write to me!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Mica\n\n\nRead the full description\n\n\n']","
                        $34.69
                    ","
                ElenasKreativArt
            "
