,name,description,details,price,seller_id
0,"
            Queer LGBTQ Rainbow keyring
        ",Description,[],"
                        $8.67
                    ","
                GallopingGargoyles
            "
1,"
            Emerald Green Epoxy Necklace
        ","
                These emerald green pendants are all handmade using epoxy resin and alcohol ink. Since the pendants are made from epoxy the necklaces are very light-weight.These necklaces were created to accompany my collection of emerald green earrings, so be sure to check them out as well!For the necklaces with a black satin cord the length is approximately 52cm / 20.5 inches.For the necklaces with a silver chain the length is approximately 56cm / 22 inches.These are completely handmade items, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
            ","['\nHandmade item\n', '\nStyle: Boho & hippie\n']","
                        $11.77
                    ","
                GallopingGargoyles
            "
2,"
            Emerald Green Epoxy Earrings
        ","
                These emerald green earrings are all handmade using epoxy resin and alcohol ink. The leverback earring hooks are made from high quality silver-plated brass meaning you won't experience any skin reactions wearing these. Since the earrings are made from epoxy they are very light-weight.Every one of these items is completely unique, meaning that the two earrings in each pair are also not completely identical! They are one-of-a kind items and are sure to draw some looks!The total length for each pair is between 2.3 and 3.2 inches (with the exception of number 9, which is 4.7 inches). Here is the total length for each of the pairs in centimeters (numbers shown in the last product picture):1: 7.1cm2: 6.4cm3: 6.5cm4: 7.5cm5: 6.8cm6: 7.2cm7: 7.7cm8: 7cm9: 4.5cm10: 8.1cm11: 7.1cm12: 6.4cmI also created some necklaces to accompany this collection of earrings, so make sure to check those out as well!These are completely handmade items, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
            ","['\nHandmade item\n', '\nLocation: Earlobe\n', '\nClosure: Lever back\n', '\nStyle: Boho & hippie\n']","
                        $16.20
                    ","
                GallopingGargoyles
            "
3,"
            Black and gold tarot card keychain
        ","
                    Each tarot card is approximately 5.4 x 3cm large (2.1 x 1.2 inches)This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
                ",['\n\nHandmade\n'],"
                        $7.99
                    ","
                GallopingGargoyles
            "
4,"
            Anti-patriarchy trinket trays
        ",Description,[],"
                        $19.20
                    ","
                GallopingGargoyles
            "
5,"
            Evening raven coffin jewellery box
        ","
                This box is made completely from epoxy resin with a resin raven skull on the lid.This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product! Specifically for this item there are a number of bubbles on the lid, visible when the box is open and closed. For this reason this item is being offered for a reduced price.Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
            ","['\nHandmade item\n', 'Length: 12.4 Centimeters; Width: 7.1 Centimeters; Height: 4.5 Centimeters', '\nJewelry type: Brooch, Earrings, Necklace, Pin, Ring\n']","
                        $17.34
                    ","
                GallopingGargoyles
            "
6,"
            Pearl and Gold orb earrings (925 Sterling Silver)
        ","
                These earrings are made from epoxy resin, the hooks are 925 Sterling Silver.This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
            ","['\nHandmade item\n', 'Length: 4 Centimeters; Drop length: 2 Centimeters; Width: 1.6 Centimeters', '\nMaterials: Plastic, Silver\n', '\nClosure: Ear wire\n', '\nStyle: Minimalist\n', '\nCan be personalized: Yes\n']","
                        $11.90
                    ","
                GallopingGargoyles
            "
7,"
            Sparkling orb earrings (925 Sterling Silver)
        ","
                These earrings are made from epoxy resin, the hooks are 925 Sterling Silver.This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
            ","['\nHandmade item\n', 'Length: 4 Centimeters; Drop length: 2 Centimeters; Width: 1.6 Centimeters', '\nMaterials: Plastic, Silver\n', '\nClosure: Ear wire\n', '\nStyle: Minimalist\n', '\nCan be personalized: Yes\n']","
                        $15.50
                    ","
                GallopingGargoyles
            "
8,"
            Purple diamond Resin art necklace (56cm / 22"")
        ","
                This pendant is made from epoxy resin colored with alcohol inks.The chain is stainless steel, and approximately 56cm in length (around 22 inches) but can be changed - just leave me a comment when you place your order!This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
            ","['\nHandmade item\n', 'Necklace length: 56 Centimeters; Pendant height: 3.8 Centimeters; Pendant width: 2.7 Centimeters', '\nStyle: Boho & hippie\n', '\nCan be personalized: Yes\n']","
                        $13.63
                    ","
                GallopingGargoyles
            "
9,"
            Magenta coffin Resin art necklace (55cm / 22"")
        ","
                This pendant is made from epoxy resin colored with alcohol inks.The chain is stainless steel, and approximately 55cm in length (around 22 inches) but can be changed - just leave me a comment when you place your order!This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
            ","['\nHandmade item\n', 'Necklace length: 55 Centimeters; Pendant height: 3.6 Centimeters; Pendant width: 2.4 Centimeters', '\nStyle: Boho & hippie\n', '\nCan be personalized: Yes\n']","
                        $13.63
                    ","
                GallopingGargoyles
            "
