,name,description,details,price,seller_id
0,"
            Blue flower necklace
        ",Description,[],"
                        $18.64
                    ","
                LydiacraftsShop
            "
1,"
            White flowers necklace
        ",Description,[],"
                        $19.88
                    ","
                LydiacraftsShop
            "
2,"
            Small flowers necklace
        ",Description,[],"
                        $18.64
                    ","
                LydiacraftsShop
            "
3,"
            Read leaf necklace
        ",Description,[],"
                        $18.64
                    ","
                LydiacraftsShop
            "
4,"
            Chamomile necklace
        ",Description,[],"
                        $18.64
                    ","
                LydiacraftsShop
            "
5,"
            Forest in a jar patch
        ","
                    This patch is embroidered by hand and designed by me. It shows a jar which captured a forest at night with green felt on the back of the patch. It is approximately 4,5cm wide and 6cm tall.
                ",['\n\nHandmade\n'],"
                        $18.64
                    ","
                LydiacraftsShop
            "
6,"
            Epoxy resin and wood necklace / Ash wood + blue epoxy Hand made, recycled wood - one of a kind
        ","
                One of a kind, hand made necklaces out of recycled wood (leftovers from a furniture company) and epoxy.This one is made out of Oak wood combined with Blue epoxy with stainless steel chain.Dimentions:height- 35mmwidth- 9mmNecklace length - 60 cmI start my process by hand picking the wood pieces out of a pile of scraps, from a local german furniture company.Then I break the pieces of wood in a way that shows the most interesting wood reveal to me, pour the epoxy, and start the process of shaping and finishing.
            ","['\nHandmade item\n', 'Necklace length: 60 Centimeters; Pendant height: 35 Millimeters; Pendant width: 9 Millimeters', '\nMaterials: Stainless steel, Wood\n', '\nCan be personalized: No\n']","
                        $39.76
                    ","
                DeanPackerDesign
            "
7,"
            Epoxy resin and wood necklace / Oak wood + green epoxy Hand made, recycled wood - one of a kind
        ","
                One of a kind, hand made necklaces out of recycled wood (leftovers from a furniture company) and epoxy.This one is made out of Oak wood combined with green epoxy with stainless steel sneak chain.Dimentions:height- 40 mmwidth- 9mmnecklace legnth- 60cmI start my process by hand picking the wood pieces out of a pile of scraps, from a local german furniture company.Then I break the pieces of wood in a way that shows the most interesting wood reveal to me, pour the epoxy, and start the process of shaping and finishing.
            ","['\nHandmade item\n', 'Necklace length: 60 Centimeters; Pendant height: 40 Millimeters; Pendant width: 9 Millimeters', '\nMaterials: Stainless steel, Wood\n', '\nCan be personalized: No\n']","
                        $39.76
                    ","
                DeanPackerDesign
            "
8,"
            Epoxy resin and wood necklace / Cherry wood + purple epoxy Hand made, recycled wood - one of a kind
        ","
                One of a kind, hand made necklaces out of recycled wood (leftovers from a furniture company) and epoxy.This one is made out of Cherry wood combined with purple epoxy.Dimentions:height- 43mmwidth- 8mmnecklace legnth- 60cmI start my process by hand picking the wood pieces out of a pile of scraps, from a local german furniture company.Then I break the pieces of wood in a way that shows the most interesting wood reveal to me, pour the epoxy, and start the process of shaping and finishing.
            ","['\nHandmade item\n', 'Necklace length: 60 Centimeters; Pendant height: 43 Millimeters; Pendant width: 8 Millimeters', '\nMaterials: Stainless steel, Wood\n', '\nCan be personalized: No\n']","
                        $45.97
                    ","
                DeanPackerDesign
            "
9,"
            Epoxy resin and wood necklace / Oak wood + green epoxy Hand made, recycled wood - one of a kind
        ","
                One of a kind, hand made necklaces out of recycled wood (leftovers from a furniture company) and epoxy.This one is made out of Oak wood combined with green epoxy with stainless steel sneak chain.Dimentions:height- 37 mmwidth- 14mmnecklace legnth- 60cmI start my process by hand picking the wood pieces out of a pile of scraps, from a local german furniture company.Then I break the pieces of wood in a way that shows the most interesting wood reveal to me, pour the epoxy, and start the process of shaping and finishing.
            ","['\nHandmade item\n', 'Necklace length: 60 Centimeters; Pendant height: 37 Millimeters; Pendant width: 14 Millimeters', '\nMaterials: Stainless steel, Wood\n', '\nCan be personalized: No\n']","
                        $39.76
                    ","
                DeanPackerDesign
            "
