,name,description,details,price,seller_id
0,"
            20 / 100 broochpins, brooches, brooch blanks, brooch needles, silver, 25 x 5 mm , 14303
        ","
                    BroochchenneedlesColour of the brooch needles: silver25 mm x 5 mmVat. is not reported as we are small business owners within the meaning of the UStG
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: metall\n\n\nRead the full description\n\n\n']","
                        $2.34+
                    ","
                FascinumShop
            "
1,"
            Stainless steel chain 50.50 cm, venican chain, stainless steel chain, necklace
        ","
                    1 Venican chainStainless steel50.50 cm (2 mm thick)SilverStainless steel is characterized by the fact that it is not as easily scratched as other metals and does not startVat. is not expelled as we are small business owners within the meaning of the UStG
","['\n\nHandmade\n', '\n\n\n\nMaterials: Edelstahl\n\n\nRead the full description\n\n\n']","
                        $12.39
                    ","
                FascinumShop
            "
2,"
            Cut-out bodysuit, baby, stainless steel, cookies, mould for pastries, baking, moulds,70 x 65 mm
        ","
                    Body cookie cutter for kittens, cakes, for clay or polymer clay creationsStainless steel70 x 65 mmVat. is not expelled as we are small business owners within the meaning of the UStG
","['\n\nHandmade\n', '\n\n\n\nMaterials: edelstahl\n\n\nRead the full description\n\n\n']","
                        $4.94
                    ","
                FascinumShop
            "
3,"
            10 pendants, flower, cuts, jewelry pendants, silver colored
        ","
                    10 Large, Round Pendant Flower with CutsMetalSilver3 x 2.70 cmVat. is not expelled as we are small business owners within the meaning of the UStG
","['\n\nHandmade\n', '\n\n\n\nMaterials: Metall\n\n\nRead the full description\n\n\n']","
                        $12.38
                    ","
                FascinumShop
            "
4,"
            20/100 pieces metal beads, bronze, vintage style, beads, jewelry beads, 6 mm, 14499
        ","
                    Metal beads in vintage styleColor of metal beads: bronze6 mm x 6 mmVat. is not expelled as we are small business owners within the meaning of the UStG
","['\n\nHandmade\n', '\n\n\n\nMaterials: metall\n\n\nRead the full description\n\n\n']","
                        $4.65+
                    ","
                FascinumShop
            "
5,"
            10 pendants, mushrooms, mushrooms, vintage style, enamelled, bronze, charm, charms,59183
        ","
                    10 TrailersMotif of the pendants: MushroomColour of mushrooms: bronze with colorful enamel embellishmentsMetal, enamelapprox.23.0 mm x 19.0 mmVat. is not expelled as we are small business owners within the meaning of the UStG
","['\n\nHandmade\n', '\n\n\n\nMaterials: metall, emaille\n\n\nRead the full description\n\n\n']","
                        $13.61
                    ","
                FascinumShop
            "
6,"
            10 pendants, made with love, silver, bronze, elongated, vintage style, jewelry pendant, charm, charms 17673
        ","
                    10 TrailersMotif of the trailers: made with loveMetal17.50 x 5 mmVat. is not expelled as we are small business owners within the meaning of the UStG
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: metall\n\n\nRead the full description\n\n\n']","
                        $2.47
                    ","
                FascinumShop
            "
7,"
            10 pendants, butterfly, butterflies, bronze, vintage style, charm, charms,12793
        ","
                    10 TrailersMotif of the pendants: ButterfliesColour of butterflies: bronzeMetal18 x 18 mmVat. is not expelled as we are small business owners within the meaning of the UStG
","['\n\nHandmade\n', '\n\n\n\nMaterials: metall\n\n\nRead the full description\n\n\n']","
                        $3.70
                    ","
                FascinumShop
            "
8,"
            10 Cabochons-12 mm GlassStones-Glass Cabochon-Motif-Owl-Owl Cabochons
        ","
                    round glass cabochons dome stonesMotif: OwlsDiameter: 12 mmvarious motifs to choose frommatching sockets and trailers can be found in the shopVat. is not expelled as we are small business owners within the meaning of the UStG
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Glas, Fotopapier, Kleber\n\n\nRead the full description\n\n\n']","
                        $5.27
                    ","
                FascinumShop
            "
9,"
            Black Trans Lives Matter Resin Art Wallhanging for Charity
        ","
                    60% of the proceeds from these items will be donated to the ""ForTheGworlsParty"" Project, which supports Black Trans People in the United States with funds for rent and gender affirming surgeries (more information, donation, and applications ot the fund here: https://linktr.ee/FORTHEGWORLSPARTY).I will be taking commisions for remakes of these pieces of which also 50% of the proceeds will be donated to this cause.Please accept my sincerest apologies for the prohibitively high shipping rates to the US - unfortunately there is nothing I can do to lower these costs as I am based in Europe. I am however also working on jewellery pieces that will have much lower shipping to the US. In the meantime, please consider donating to ForTheGworls or other causes that support black trans women.This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
                ","['\n\nHandmade\n', '\nHeight: 15 centimeters\n', '\nWidth: 15 centimeters\n', '\nDepth: 1 centimeters\n']","
                        $49.60
                    ","
                GallopingGargoyles
            "
10,"
            Tarot resin art storage box ""The Magician""
        ","
                    This box is made completely from epoxy resin. Into the lid a painted tarot card representing the magician is inlayed, and in the bottom of the box a painted skull is inlayed. The lid is transparent, meaning that you can see some of the inside the box when it is closed.Dimensions:Outer height with lid: 6.9cm (lid thickness: 1cm)Outer width: 9.5cmOuter length: 12.5cmInner height: 4cm without lid, 3.7cm with lidInner width: 7.5cmInner length: 10.5cmNotes on this item:The surface of the lid is even and smooth but there are some small irregularities on the edges of the surface. On the bottom of the lid (the side facing the inside of the box) there is one ""bump"" (visible in the last picture) where the surface is not even. This is where I filled a bubble in the casting!The bottom of the box (as can be seen in the last picture) is not completely regular. This is hardly noticeable when the box is the right way round and does not affect the inside.As with most resin cast objects there are a few small air bubbles on the surface of the box. These are mostly on the bottom edge and don't detract from the overall appearance.This is a completely handmade item, meaning that there may be some small imperfections - these add to the uniqueness of the product!Thank you so much for visiting my shop and for your interest in these items! If you like what you see here but would be interested in a slightly different variation feel free to send me a message and I can create a custom piece for you.You can also find me on Instagram @galloping_gargoyles_artTikTok @galloping_gargoylesEmail  gallopinggargoylesart [!at] gmail.com
                ",['\n\nHandmade\n'],"
                        $27.30
                    ","
                GallopingGargoyles
            "
