,name,description,details,price,seller_id
0,"
            Necklace with round wood pendant, pustules pustules, epoxy resin resin cast resin, handmade
        ","
                This wonderful dark brown pendant is a real eye-catcher and is guaranteed to be unique. I picked the pustule seeds myself, pressed them and poured them into synthetic resin. The strap is made of waxed cotton and is height-adjustable by a 2-knot system. The tape is available in 3 different colours.Note on the material: The wood is made of natural, fast growing, economical wood, is of high quality and environmentally friendly. It is robust and not easy to break. The surface of the wooden shield is painted to prevent moth eating and extend the service life.*environmentally friendly, robust*dark wood (appears brighter in the pictures)*4 cm diameter*Wood, cotton, epoxy resin*unique*real 3 pustules seeds*Meaning: Change
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $20.94+
                    ","
                NatuerlichLoui
            "
1,"
            Necklace fine meadow grasses, square pendant, minimalist vintage, epoxy resin resin, handmade
        ","
                Chain with green and fine filigree meadow grasses. Material of the trailer is epoxy resin.You feel connected to nature and want to preserve the summer for the cold days? Then get this unique trailer!The ribbon is made of waxed cotton and is available in the colours black, dark brown and light brown.*Necklace with pendant*even picked from the meadow*Material: Epoxy Resin & Brass & Cotton*Size pendant: 3 cm long and wide, 3 mm high*square shape*Length chain: easily height-adjustable by 2-node system*light material
            ","['\nHandmade item\n', '\nMaterials: Brass\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $22.18
                    ","
                NatuerlichLoui
            "
2,"
            Chain with pendant golden frame real grasses meadow resin resin epoxy resin handmade
        ","
                Necklace with house-shaped pentagonal pendant and grassesThis enchanting chain consists of various meadow grasses (self-collected & dried), which were poured into clear casting resin. A golden brass loop adorns the pendant.*Material: epoxy resin, metal, brass*Trailer size: 3.7 cm high, 1.8 cm wide*portable on both sides, but on one side you can see the light structure of a glass viewing film*height-adjustable cotton band (2-knot system, also available in other shades of brown - write me)*uniqueAlso suitable as a gift for the partner, because: A relationship is like a meadow. It grows and grows.
            ","['\nHandmade item\n', '\nMaterials: Brass, Resin, Metal, Cotton\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $15.98
                    ","
                NatuerlichLoui
            "
3,"
            Necklace with ball pendant flowers pink veil edge silver brass resin epoxy resin handmade
        ","
                Ball pendant with fine pink-colored veil edceceol. Perfect for everyday life or the next festive occasion.*Diameter 16 mm*unique product (no mass-produced)*Material: Iron&Metal&Epoxy Resin*Festive and suitable for everyday use*Veil herbThe veil edits stand for devotion and love. There are a total of 2 copies.
            ","['\nHandmade item\n', '\nMaterials: Brass\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $18.46
                    ","
                NatuerlichLoui
            "
4,"
            Red green rectangular stud earrings earrings flowers epoxy resin handmade minimalist
        ","
                These small red and green stud earrings are a perfect eye-catcher for everyday life with the flowers on a white background. They are quite small, but stand out because of the color. The silver plugs are made of stainless steel and are therefore also suitable for people with nickel allergy. The flowers are poured into epoxy resin and therefore the studs are quite light in weight.Behind the white acrylic paint is another layer of epoxy resin.*nickel-free (stainless steel)*light material*real flowers*lovely handicraft*silver
            ","['\nHandmade item\n', 'Length: 14 Millimeters; Width: 9 Millimeters', '\nMaterials: Stainless steel\n', '\nLocation: Earlobe\n', '\nClosure: Screw back\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $9.91
                    ","
                NatuerlichLoui
            "
5,"
            Earrings oval stud earrings with green flowers on white background epoxy resin handmade
        ","
                These homemade stud earrings are very small and discreet. They are oval and made from real meadow flowers, which have been covered with synthetic resin.*Effect particularly good for high-cut hairstyle*13 mm long, 10 mm wide*Stainless steel (nickel-free)*silver*white background*also fit well to wedding
            ","['\nHandmade item\n', 'Length: 13 Millimeters; Width: 10 Millimeters', '\nMaterials: Stainless steel\n', '\nLocation: Earlobe\n', '\nClosure: Screw back\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $9.91
                    ","
                NatuerlichLoui
            "
6,"
            Necklace with puzzle pendant made of real rose and white flowers heather epoxy resin handmade
        ","
                Stylish necklace with puzzle-shaped pendant.Heather has been poured into epoxy resin in the trailer. Both white and pink colours are processed. A few air bubbles have formed, which in my opinion makes the trailer even more special and unique.*Plastic resin*light material*real flowers from the meadow (self-picked)*Unique: unique product*Pendant 3 cm long, 1.8 cm wide, 0.5 cm high*Chain height adjustable by 2-node system*lovely handicraft*silver pendant loop made of brassHeather stands for a bravery, accompaniment in battle. So could it also be given to a person who is facing an important test. The puzzle fits especially well as a gift for the better half, for a person who is firmly part of your life.
            ","['\nHandmade item\n', '\nMaterials: Brass\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $14.74
                    ","
                NatuerlichLoui
            "
7,"
            Necklace with wood pendant olive wood Real flower white rose epoxy resin handmade
        ","
                Chain with pendant made of olive wood and real dried flowerThis enchanting necklace consists of a piece of olive wood and a white-pink flower, which have been poured into clear cast resin. A sandalwood bead adorns the rectangular pendant and picks up the colour of the olive wood. On the wood you can see fine interfaces on one of the two sides.*Material: epoxy resin, olive wood, sandalwood*Trailer: 2 cm wide, 3 cm long, 0.5 cm high*Rectangular*portable on both sides, but back with a small blemish see picture*height-adjustable polyester tape (2-knot system)
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $15.98
                    ","
                NatuerlichLoui
            "
8,"
            Necklace with oval pendant olive wood real red and flowers sandalwood bead epoxy resin resin casting resin handmade
        ","
                Stylish necklace with oval shaped pendant.In the pendant red and green flowers and olive wood are processed. They were poured with epoxy resin. The tape is made of 100% polyester and brown.*Plastic resin*light material*Olive wood & green flowers*Sandalwood bead*Unique: unique product*Trailer 25 mm long, 20 mm wide, 5 mm high*Chain height adjustable by 2-node system*lovely handicraft
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $19.82
                    ","
                NatuerlichLoui
            "
9,"
            Necklace with oval shaped pendant and olive wood, sandalwood bead and purple rose flowers with brown ribbon epoxy resin handmade
        ","
                Unique necklace with oval shaped pendant.In the pendant are purple/rose-colored flowers (it could be heather, but I'm not sure) and olive wood processed. They were poured with epoxy resin. Please note: A few bubbles have formed on the back, which is why I marked the trailer as ""non-rotating"". The tape is made of 100% polyester and brown.*Plastic resin*light material*Olive wood & rose-coloured flowers*Sandalwood bead*Unique: unique product*Trailer 25 mm long, 20 mm wide, 5 mm high*Chain height adjustable by 2-node system*lovely handicraft
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $18.58
                    ","
                NatuerlichLoui
            "
10,"
            Bracelet with ivy ivy leaf and sandalwood beads sandalwood balls resin epoxy resin natural handmade
        ","
                This fine dark brown bracelet (100% polyester) consists of 2 light brown sandalwood balls, in the middle of which a small ivy leaf is lined up as a pendant. The ivy leaf is coated with a layer of epoxy resin and thus shines beautifully when light falls on it. The silver pendant loop on the ivy leaf is made of brass (thus durable and robust, stainless and difficult to break).Ivy stands for life as an evergreen plant.*green real ivy leaf*2 sandalwood beads*dark brown ribbon*lovely handicraft*sufficient length of the tape 45 cm*Ivy 2 cm wide, 1.5 cm long
            ","['\nHandmade item\n', 'Bracelet length: 45 Centimeters', '\nMaterials: Brass, Polyester, Epoxy\n', '\nAdjustable: No\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $9.91
                    ","
                NatuerlichLoui
            "
11,"
            Necklace fine meadow grasses, square pendant, minimalist vintage, epoxy resin resin, handmade
        ","
                Chain with green and fine filigree meadow grasses. Material of the trailer is epoxy resin.You feel connected to nature and want to preserve the summer for the cold days? Then get this unique trailer!The ribbon is made of waxed cotton and is available in the colours black, dark brown and light brown.*Necklace with pendant*even picked from the meadow*Material: Epoxy Resin & Brass & Cotton*Size pendant: 3 cm long and wide, 3 mm high*square shape*Length chain: easily height-adjustable by 2-node system*light material
            ","['\nHandmade item\n', '\nMaterials: Brass\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $22.18
                    ","
                NatuerlichLoui
            "
12,"
            Incense holder / Incense stick holder / Flower lotus of concrete with recess / Esoteric / Smoking / Accessories / Meditation
        ","
                    Incense sticks holder in Lotus shape with recess in the middle of the flower for the incense stick made of concrete
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Concrete\n\n\nRead the full description\n\n\n']","
                        $12.38
                    ","
                Phoenixdaily
            "
13,"
            Open 925 silver ring plain understatement
        ","
                Gorgeous 925 Silver Ring Understatement Simple*The size is adjustable:The ring can be adjusted in size by pulling it apart, but it can also be adjusted by squeezing it to the perfect finger size; therefore, the ring is also ideal as a gift if you do not know the ring size.Also suitable as a Valentine's Day gift!Care instructions:When polishing, the entire ring can be polished.
            ","['\nHandmade item\n', '\nMaterials: Silver\n', '\nRaw stone: No\n', '\nAdjustable: Yes\n', '\nStyle: Art nouveau\n', '\nCan be personalized: No\n']","
                        $22.29
                    ","
                Phoenixdaily
            "
14,"
            3x Honey oats Goat's milk Soap without fragrances - Handmade in Germany - no more hand cream - regreasing - indenting
        ","
                    -Which soap?It is a gentle, re-greasing and moisturizing goat's milk oats honey soap with slight exfoliation efffekt through the oatmeal.-Phoenix soaps - production, ingredients and without fragrances:Our soaps are made in small batches exclusively manually by our freelancers in our factory and do not contain any preservatives or other chemicals; they are biodegradable.Our goat's milk, selected by local farmers, contains numerous vitamins such as:B12, B6, B1 and A as well as C&E minerals and caprylic acid, which are responsible for soothing the skin and are supposed to bring about a real makeover.Oatmeal as well as alpha-hydroxy acids (AHA) reduces wrinkles, signs of aging, peels the skin and are often used in expensive luxury cosmetics.Of course, our freelancer could have made the soap more beautiful, but he would have had to mix a lot of preservatives, perfumes and colors into it.This is exactly what he wanted to avoid and chose the natural soap, which also contains no fragrances.-well-maintained hands even in these times:At the moment we have to wash and cream our hands all the time.Due to the numerous washing processes in these times, our hands become leathery, cracked and stretching very often. Expensive creams need to be made to soothe the skin.Simply wash your hands with the honey oatgo goat's milk soap after each wash and you no longer need cream, the skin is sealed, soothed and nourished with a gently absorbing natural fat.- the soap may seem expensive to some, but it is still genuine handmade and without chemical additives.Only the natural ingredients that are indicated are used here, which means that you know exactly what is contained in the soap.- why the soap is not colorful:The brown color of the soap is automatically derived from the reaction of the goat's milk with the lye.All other goat's milk soaps that are not brown have colour additives, some and also with artificially produced mica powder, which has been chemically produced and consists of most of plastic.Here, artificial colours were deliberately dispensed with.- the soap becomes firmer the more often you use it and releases even more vitamins for the skin.- People with main problems have always given me positive feedback and are now regular customers.Stop lubricating chemical soaps on your skin, the ingredients of which you have not googled and whose effect on the skin you do not know.If you have any questions, you can contact us now and at any time.I am very happy to answer your questions.Packing:Delivery always 3 soap pieces / bars, approx.: 177 gr - we like to add something ;)
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Gypsy milk oats honey\n\n\nRead the full description\n\n\n']","
                        $21.05
                    ","
                Phoenixdaily
            "
15,"
            Resin resin coaster coasters - handmade in Germany - brown - present for tea / coffee - place cups - arrange desk
        ","
                    Handmade in Germany2 x Resin Coasterwith large felt coasters in delivery
                ",['\n\nHandmade\n'],"
                        $18.57
                    ","
                Phoenixdaily
            "
16,"
            Lavender soap with rosemary Blue Clay soap
        ","
                    Lavender soap with rosemary Blue Clay soap as topping
                ",['\n\nHandmade\n'],"
                        $11.15
                    ","
                Phoenixdaily
            "
17,"
            2 pieces of soap with rose - rose soap with essential rose oil and ground rose petals organic
        ","
                    Rose soapwithout chemistrywith essential rose oiland ground rose petalsHandmade in GermanyScope of delivery: 1 x angular with 30 cm width, so you have longer something of the soap, 1x oval piece for guests or for bathing
                ",['\n\nHandmade\n'],"
                        $17.34
                    ","
                Phoenixdaily
            "
18,"
            20 Pieces Vintage Christmas Tree Decoration Candle Holder or for the Advent Wreath Old Germany - Hobby / Memory/ Crafting - Heidelberg
        ","
                    20 x Vintage Old GermanyChristmas tree decoration candle holderor for handicrafts on a rustic Advent wreathEspecially from Heidelberg
                ","['\n\nHandmade\n', '\nHeight: 20 millimeters\n', '\nWidth: 40 millimeters\n', '\nDepth: 15 millimeters\n']","
                        $28.48
                    ","
                Phoenixdaily
            "
19,"
            Peppermint Bergamot Soap - Single Pieces With Organic Ingredients
        ","
                    Soap pieces peppermint bergamotScope of delivery: 1 pieceWe ship exclusively with DHL,so that you can also track your shipment
                ",['\n\nHandmade\n'],"
                        $9.91
                    ","
                Phoenixdaily
            "
20,"
            Bergamot Rose Soap with Organic Beeswax and Essential Oils Bergamot and Rose
        ","
                    Bergamot Rose Soap with Organic IngredientsWe ship exclusively with DHL,so that you can also track your shipment.
                ",['\n\nHandmade\n'],"
                        $9.91
                    ","
                Phoenixdaily
            "
21,"
            5785 Orgonite Orgonchakra Pendant with Chain with Natural Stones and Natural Crystals with Copper Wire
        ",Description,[],"
                        $34.68
                    ","
                Phoenixdaily
            "
22,"
            5793 Orgonite Orgonchakra Pendant with Natural Stones and Crystals
        ","
                1 piece orgonite necklace.Trailer size: approx.: 10 mm x 44 mmMaterials: resin ,natural crystals, natural stones, copperHas already been charged in the sun,however, we recommend recharging for one day inthe sun!Chain can be extended from 44 cm to 49 cm by changing the closure
            ","['\nHandmade item\n', 'Necklace length: 44 Millimeters; Pendant height: 10 Millimeters; Pendant width: 10 Millimeters', '\nMaterials: Copper, Resin, natural crystals, natural stones\n']","
                        $30.96
                    ","
                Phoenixdaily
            "
