,name,description,details,price,seller_id
0,"
            Unique/Wood Resin Necklace/Wood Resin Necklace/Wood Resin Necklace/Fluorescent/Blacklight/blacklight/Gift idea/Epoxy resin/wood jewelry/Christmas/
        ","
                This special fluorescent colorful pendant glows in black light, handmade from a carefully selected olive wood and combined with resin to showcase the beauty of nature.The manufacturing process is done from start to finish by hand, please note because due to the manufacturing process of the type of materials used small bubbles may be present, they are not a blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx.5cmx 2 cm tall.The leather strap length with pendant is supported by approx. 23-42 cm adjustable with a sliding knot and wooden beads.
            ","['\nHandmade item\n', 'Necklace length: 90 Centimeters', '\nMaterials: Wood\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n']","
Price:
                            $43.66
                        
                    ","
                ZeitlosSchmuckDesign
            "
1,"
            Unique/Wood Resin Necklace/Wood Resin Necklace/Wood Resin Necklace/Fluorescent/Blacklight/Blacklight/Gift Idea/Epoxy Resin/wood jewelry/Christmas/present/
        ","
                This special fluorescent colorful pendant glows in black light, handmade from an olive wood and combined with resin to showcase the beauty of nature.The manufacturing process is done from start to finish by hand, please note because due to the manufacturing process of the type of materials used small bubbles may be present, they are not a blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx. 6.5cmx 3 cm tall.The leather strap length with pendant is adjustable from approx. 25-44 cm with a sliding knot and wooden beads.
            ","['\nHandmade item\n', 'Necklace length: 90 Centimeters', '\nMaterials: Wood\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n']","
Price:
                            $46.40
                        
                    ","
                ZeitlosSchmuckDesign
            "
2,"
            Wood resin earrings/white-turquois-yellow/resin wood earrings/white-turquoise-yellow/wood jewelry/925 silver/present/gift/gift/gift idea
        ","
                This great one-of-a-kind earringswas handmade from a carefully selected precious wood and combined with resin to present the beauty of nature. In the colors white,turquoise and yellow.The manufacturing process is carried out from start to finish by hand. Each piece is unique.Stylish and unique a real eyecatcher.Light and comfortable wear.These earrings are also a wonderful and unique gift for your loved ones and for all occasions.The earrings are 4.2 x 2.5 cm tall with ear hooks they are about 6 cm long. The ear hooks are made of sterling silver.
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nLocation: Earlobe\n', '\nClosure: Ear wire\n', '\nStyle: Boho & hippie\n']","
Price:
                            $27.84
                        
                    ","
                ZeitlosSchmuckDesign
            "
3,"
            Resin Earrings/Resin Earrings/Jewelry/925 Silver/present/gift/Gift/Gift Idea/Jewelry/Handmade Earrings/Handmade/Love/Mother's Day
        ","
                These great resin earringswere handmade from epoxy resin . With beautiful color runs. In the colors blue, white green and with Galaxy Fllitter.The manufacturing process is carried out from start to finish by hand. Each piece is unique.Stylish and unique a real eyecatcher.Light and comfortable wear.These earrings are also a wonderful and unique gift for your loved ones and for all occasions.The earrings are 4 x 2 cm tall with ear hooks they are about 6 cm long. The ear hooks are made of 925 sterling silver .
            ","['\nHandmade item\n', '\nMaterials: Plastic\n', '\nLocation: Earlobe\n', '\nClosure: Ear wire\n', '\nStyle: Art deco\n']","
Price:
                            $22.25
                        
                    ","
                ZeitlosSchmuckDesign
            "
4,"
            Wood Resin Necklace/blacklight/Wood resin necklace/fluorescent/black light/epoxy resin/wood jewelry/gift/colorful/colorful/heart/heart
        ","
                This great colorful fluorescent heart pendant glows in black light was handmade from a carefully selected precious wood and combined with resin to showcase the beauty of nature.The manufacturing process is done from start to finish by hand, please note since due to the manufacturing process of the type of materials used small bubbles may be present but are not blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx.3.5 cm x3.5 x 0.8 cm in sizeThe leather strap length with pendant is worn by approx. 22 -40 cm adjustable with a sliding knot and decorated with small wooden beads.
            ","['\nHandmade item\n', '\nMaterials: Wood\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n']","
Price:
                            $44.64
                        
                    ","
                ZeitlosSchmuckDesign
            "
5,"
            New Wood Resin Ring/stainless steel/New wood resin ring/stainless steel/blacklight/blacklight/fluorescent/olive wood/christmas/Christmas
        ","
                Unique twisted handmade ring. Made of epoxy resin, olive wood and surgical stainless steel. Also suitable for nickel allergy sufferers.The inner surfaces are rounded for greater wearing comfort.Size: Width 11 mmRing size: No19 mm/U60mmUS 8 3/4In the colors green , blue , white , yellow.It is fluorescent in black light.
            ","['\nHandmade item\n', 'Size: 8 3/4 US', '\nMaterials: Wood\n', '\nAdjustable: No\n', '\nStyle: Boho & hippie\n']","
Price:
                            $65.75
                        
                    ","
                ZeitlosSchmuckDesign
            "
6,"
            Dandelion Bottle Necklace/Bottle Necklace Pustules/Children/Teenager/Women/Happiness Charm/Glass/christmas/Christmas
        ","
                Pustflower Necklace 😊Timeless and especially !!!Vial pendant with cork stuffed with pustule flyer.The leather chain with carabiner clasp is length-adjustable.A very nice gift or a souvenir 😊The trailer is approx. 3.7 x1.7 cm in size.Chain length with pendant is worn approx.27 cm -30 cm.
            ","['\nHandmade item\n', '\nMaterials: Glass\n', '\nClosure: Hinged clip\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Art deco\n']","
Price:
                            $16.82
                        
                    ","
                ZeitlosSchmuckDesign
            "
7,"
            Hei Toki Resin Necklace/blacklight/Hei Toki Wood Resin Necklace/Fluorescent/Black Light/Epoxy Resin/wood jewelry/green/green/Christmas
        ","
                This ingenious fluorescent Hei Toki pendant glows in black light was handmade from a carefully selected olive wood combined with resin to showcase the beauty of nature.The manufacturing process is done from start to finish by hand, please note since due to the manufacturing process of the type of materials used small bubbles may be present but are not blemish. Each piece is unique.Stylish and unique a real eye-catcher.This piece of jewelry is also a wonderful and unique gift for your loved ones and for all occasions.The trailer is approx. 5 cmx 1.7 cm x 0.8 cm tall.The leather strap length with pendant is adjustable from approx. 24-42 cm with a sliding knot and wooden beads.
            ","['\nHandmade item\n', 'Necklace length: 90 Centimeters', '\nMaterials: Leather\n', '\nClosure: Slide lock\n', '\nChain style: Cable\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n']","
Price:
                            $44.61
                        
                    ","
                ZeitlosSchmuckDesign
            "
8,"
            Sardonyx Gemstone and healing stone/Sardonyx Gemstone and Healing Stone/Mysticism/Spirituality/Stone/Mystical Jewelry/Esoteric/Christmas
        ","
                Effect SardonyxThrough the physical effect of the sardonyx on the sensory organs, it also psychologically improves the perception of all senses. ... The sardonyx also helps with grief or depression and reveals new life perspectives that can be enjoyed without sinking into fantasy or daydreaming.Attention!!! It is not a promise of salvation. Healing stones can be used in a supportive way.The gemstone heart Sardonyx is approx. 2 cm tall.The 925 silver chain has a length of 60 cm.
            ","['\nHandmade item\n', 'Necklace length: 60 Centimeters', '\nMaterials: Silver, Stone\n', '\nClosure: Hinged clip\n', '\nChain style: Snake\n', '\nAdjustable length: No\n', '\nStyle: Art deco\n']","
Price:
                            $33.57
                        
                    ","
                ZeitlosSchmuckDesign
            "
9,"
            Ocean Jasper Gemstone and healing stone/Ocean Jasper Gemstone and Healing Stone/Mysticism/Spirituality/Stone/Esoteric Jewellery/Esoteric/Christmas
        ","
                Necklace OceanJaspis / Eye Agate , Spherolithic -ChalcedonEffect of ocean jasper:resolve conflicts; makes positive, resilient, serene and ensures a restful sleep. It also promotes digestion, heat, detoxification, regeneration, cell renewal, immune system and skin.Attention!!! It is not a promise of salvation. Healing stones can be used in a supportive way.The gemstone heart Ocean Jasper is about 2 cm tall.The 925 silver chain has a length of 60 cm.
            ","['\nHandmade item\n', 'Necklace length: 60 Centimeters', '\nMaterials: Silver, Stone\n', '\nClosure: Hinged clip\n', '\nChain style: Snake\n', '\nAdjustable length: No\n', '\nStyle: Art deco\n']","
Price:
                            $33.53
                        
                    ","
                ZeitlosSchmuckDesign
            "
