,name,description,details,price,seller_id
0,"
            Tube bead resin necklace, striped rainbow multicolor
        ","
                Comfortable and leightweight design necklace made from handmade resin beads. 25 tubular resin beads build this extraordinary necklace. Each bead was handmade of resin, cast in stripes and different bright colors, like red, orange, pastel green, pastel blue, yellow and dark red. Unique piece.The surface of the beads is matte and there are a few tiny bubbles to be found on the edges. The beads are mounted on a black leather cord (0,039 in / 1 mm) and moveable on the cord.Ends of cord are knotted, so the beads will not get lost.The necklace is changeable in length and closed by a knot in the neck. Shown in photo is a length of 27,55 in / 70 cm. Biggest bead has a diameter of 0,98 - 1,18 in / 2,5 - 3 cm.Weight: 2,11 oz / 60 g. From the ""flirting with disorder""-necklace series. The arrangement is shifting and changing with each movement, the beads are falling out of place. Extraordinay and unique look!Interested in handmade jewelry and accessoires? More on www.ednamo.com
            ","['\nHandmade item\n', 'Necklace length: 70 Centimeters', '\nMaterials: Resin, Kunstharz, Pigment, Leder\n', '\nAdjustable length: Yes\n', '\nStyle: Minimalist\n', '\nCan be personalized: No\n']","
                        $105.30
                    ","
                EdnaMo
            "
1,"
            Fan-like statement necklace, marbled resin trapezoids, black-white-red
        ","
                Highly decorative necklace made of resin trapezoid gemstones in an organic marbled color combination.Twelve trapezoid elements in different sizes are mounted on a white leather cord to a collar-like necklace. The gemtsones are casted in different color combinations. Some are plein, some are mixed, some are marbled, and there are also some translucent parts. The technical shapes of the trapezoids build an interesting contrast to the contrastful pattern.The cord is fastened in the neck with a knot, the length is adjustable.The surface of the trapezoids is glossy and there are a few tiny bubbles or scratches to be found on some edges.Measures: Length of leather cord (as shown in photo): 27 in / 70 cmSize over all 12 trapezoid elements:  4,527 x 6,299 in / 11,5 x 16 cmLength of longest trapezoid: 3,94 in / 10 cmDepth of one trapezoid gemstone: 0,27 in / 0,7 cmThanks for your visit in my shop!
            ","['\nHandmade item\n', '\nMaterials: Leather\n', '\nAdjustable length: Yes\n', '\nStyle: Avant garde\n', '\nCan be personalized: No\n']","
                        $117.69
                    ","
                EdnaMo
            "
2,"
            Turquoise drawer handles, ""plants"", hand made of resin - set of 6 different knobs
        ","
                    Nothing for purists: plant-inspired, organic shaped, turquoise marbled drawer handles with structured surface. Showpieces on your furniture and a pleasure to touch. Perfect for individualists, who want a special touch on their furniture and ideal for DIY furniture upcycling.Set available with six different shaped knobs. A steel screw is mounted on the backside, matching nuts are included.High glossy surface, bubbles at some edges, due to the hand crafting.Measures:Diameter of handles: from 1,18 to 2,165 in / 3 to 5,5 cmHight of handles: from 1,181 to 2,362 in / 3 to 6 cmVisible lenght of screw: 0,98 in / 2,5 cmMatching M 4 stainless steel screws are included.Knobs are suitable for furniture with a wall thickness of 0,78 in / 2 cm. Nuts to adjust thinner furniture are also included.Thanks for your visit in my shop!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Harz, Pigment, Stahl\n\n\nRead the full description\n\n\n']","
                        $99.20
                    ","
                EdnaMo
            "
3,"
            Black and white marbled drawer knobs, ""fake horn"", hand made of resin
        ","
                    For individualists, who want to give a special touch to their furniture:Organic shaped handles, in different shapes and sizes, made of resin cast.Choose the items at the checkout, there are sets with 2, 4 or 6 handles available.The origin were two real horn handles, so shapes and structures are life-like copies.Opaque black and white colored resin was used to create dramatic marbled swirls and gradients, rich in contrast.Glossy surface. The rim of the socket is sanded roughly.An M 5 screw is hidden in the socket. The visible length of the crew is 0,98 to 1,06 in / 2,5 to 2,7 cm.Fits perfect to furniture with a wall thickness of 0,78 in / 2 cmMeasures:length of knobs: 1,18 to 1,37 in / 3  to 3,5 cmwidth of knobs: 1,18 to 1,57 in / 3 to 4,5 cmdepth of knobs: 0,47 to 0,86 in / 1,2 to 2,2 cmMatching nuts are included.Thanks for your visit in my shop!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Pigment, Stahlschraube\n\n\nRead the full description\n\n\n']","
                        $37.17+
                    ","
                EdnaMo
            "
4,"
            Flamboyant chunky necklace, handmade striped resin beads, multicolor
        ","
                From the ""Flirting with Disorder""-Collection:A variety of flashy resin tube beads is giving this bright choker it's irregular shape.Every bead was casted with colored resin in several layers. Special is the irregular and compressed arrangement of the beads, they don't fall properly.There are several beads gliding in each other oder sticking out.The beads are hollow, so the necklace is lightweight and comfortable to wear.The surface of the beads is matte. The beads are mounted on a black leather cord. In the neck, the choker is closed with a toggle closure.Lenght: 19,685 in / 50 cmDiamater of the biggest bead: 0,984 in / 2,5 cmSee more photos of handmade clay and resin jewelry on my blog: www.ednamo.com
            ","['\nHandmade item\n', 'Necklace length: 50 Centimeters', '\nMaterials: Plastic & resin\n', '\nClosure: Twister\n', '\nChain style: Bead\n', '\nAdjustable length: No\n', '\nStyle: Brutalist\n', '\nCan be personalized: Yes\n']","
                        $118.00
                    ","
                EdnaMo
            "
5,"
            Nude choker, handmade polymer clay beads, unique piece
        ","
                A variety of modelled bulky polymer clay beads is giving this special choker it's irregular shape.Every bead was modelled by hand and is made of polymer clay. The original grey color was varied with pigments in two, nude-like tones.Interesting and special is the shapes of the beads, which gives the choker an organic look, like a compressed tube-something. The beads are hollow, so the necklace is lightweight and comfortable to wear.The surface of the beads is semi-matte. The beads are mounted on a greyleather cord. In the neck, the choker is closed with a toggle closure.Lenght: 15,745 in / 40 cmDiamater of the biggest bead: 0,787 in / 2 cmSee more photos of handmade clay and resin jewelry on my blog: www.ednamo.com
            ","['\nHandmade item\n', 'Necklace length: 40 Centimeters', '\nMaterials: Plastic & resin\n', '\nClosure: Twister\n', '\nChain style: Bead\n', '\nAdjustable length: No\n', '\nStyle: Brutalist\n', '\nCan be personalized: No\n']","
                        $92.99
                    ","
                EdnaMo
            "
6,"
            Bright striped drawer knobs, ""fake horn"", pastel shaded stripes
        ","
                    For color lovers or upcycling enthusiasts: organic shaped and structured handles, in two different shapes and sizes, made of resin cast.A set with 6 knobs with different front colors are available.The knobs have organic irregular shapes, which is twisted and narrows to the socket. The surface shows some structure.Glossy varnished surface. The rim of the socket is sanded roughly.An M 5 screw is embedded in the socket. Matching steel nuts are included in the package.The visible length of the screw is about 0,98  in / 2,5  cm.Fits perfect to furniture with a wall thickness of 0,78 in / 2 cm.Matching nuts for adapting on furniture with smaller wall thickness are included.Measures:length of knobs: 1,18 to 1,37 in / 3  to 3,5 cmwidth of knobs: 1,18 to 1,57 in / 3 to 4,5 cmdepth of knobs: 0,47 to 0,86 in / 1,2 to 2,2 cmCompared to the picts, the delivered knobs may vary slightly in colour.You need a bigger amount? Just contact me, I will produce the amount needed within four weeks.Thanks for visiting!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Pigment, Kunstharz, Edelstahlschrauben, Stahlgewinde\n\n\nRead the full description\n\n\n']","
                        $86.72
                    ","
                EdnaMo
            "
7,"
            Chunky resin rings, green marbled
        ","
                Awesome shaped resin rings with green, white, blue and silver color swirls. Handcrafted resin cast.Glossy surface.Choose your prefered design at the checkout.Ring A / flat, rounded ringRing Size:(Germany) 56 (UK, AUS) P 1/2(USA, CAN) 7 3/4(France) 56 1/2(JAP) 15Inner diamater:  0,708 in/ 18 mmBroadest part:  1,181 in / 3 cmWidth of ring:  0,590 in/ 1,5 cmRing B / flat, quare ringRing size: (Germany) 59(UK, AUS) R 3/4(USA,CAN) 9(France) 59(JAP) 18Inner diamater:  0,748 in/ 19 mmBroadest part:  0,787 in / 2 cmWidth of ring: 0,905 in/ 2,3 cmRing C / domed ringRing size: (Germany) 58(UK, AUS) Q 3/4(USA, CAN) 8 1/2(France)  57 3/4(JAP) 17Inner diamater:  0,728 in/ 18,5 mmBroadest part: 0,1377 in / 3,5 cmHight of ring: 1,181 in / 3 cmThanks for your visit in my shop!If you have any questions, don't hesitate to contact me!
            ","['\nHandmade item\n', '\nMaterials: Resin, Harz, Kunstharz, Pigment\n', '\nRaw stone: No\n', '\nAdjustable: No\n']","
                        $30.97+
                    ","
                EdnaMo
            "
8,"
            Black drawer handles, ""plants"", hand made of resin - set of 6 different knobs
        ","
                    Nothing for purists: plant-inspired, organic shaped drawer handles with structured surface in black. Showpieces on your furniture and a pleasure to touch. Perfect for individualists, who want a special touch on their furniture and ideal for DIY furniture upcycling.Set available with six different shaped knobs. A steel screw is mounted on the backside, matching nuts are included.High glossy surface, bubbles at some edges, due to the hand crafting.Measures:Diameter of handles: from 1,18 to 2,165 in / 3 to 5,5 cmHight of handles: from 1,181 to 2,362 in / 3 to 6 cmVisible lenght of screw: 0,98 in / 2,5 cmMatching M 4 stainless steel screws are included.Knobs are suitable for furniture with a wall thickness of 0,78 in / 2 cm. Nuts to adjust thinner furniture are also included.Thanks for your visit in my shop!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Harz, Pigment, Stahl\n\n\nRead the full description\n\n\n']","
                        $99.20
                    ","
                EdnaMo
            "
9,"
            Gold-black drawer knobs, ""plants"", hand made of resin - in a set of 2, 4 or 6 knob
        ","
                    Nothing for purists: plant-inspired drawer knobs with a structured surface in pure black. Showpieces on your furniture and a pleasure to touch. Perfect for individualists, who want a special touch on their furniture and ideal for DIY furniture upcycling.Three sets available, with 2, 4 or 6 knobs. Plant-like drawer knobs, made of resin with opaque black and goldglitter pigment.The steel mounting (M 4 screw collar) peaks out on the backside and gives an additional shiny peek.Glossy surface, bubbles at some edges, due to the hand crafting.Measures:Diameter of handle: about 1,18 in / 3 cmHight of handle: about 1,889 in / 4,8 cmVisible length of screw: 0,98 in / 2,5 cmMatching M 4 stainless steel screws are included.Knobs are suitable for furniture with a wall thickness of 0,78 in / 2 cm. Nuts to adjust thinner furniture are also included.Thanks for your visit in my shop!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Harz, Pigment, Stahl, Edelstahl\n\n\nRead the full description\n\n\n']","
                        $37.20+
                    ","
                EdnaMo
            "
